切割后的数据集大小,姿势识别后的数据集大小,姿势识别率,姿势识别时间,人脸匹配时间
140924938,26090118,0.17876939351363164,28.175074577331543,29.93397092819214
200 (44).jpg,gaohan
200 (10).jpg,gaohan
200 (180).jpg,gaohan
200 (183).jpg,gaohan
200 (160).jpg,gaohan
200 (92).jpg,gaohan
200 (164).jpg,gaohan
200 (171).jpg,gaohan
200 (189).jpg,gaohan
200 (104).jpg,gaohan
200 (169).jpg,gaohan
200 (195).jpg,gaohan
200 (37).jpg,gaohan
200 (94).jpg,unknown
200 (123).jpg,gaohan
200 (12).jpg,gaohan
200 (140).jpg,gaohan
200 (48).jpg,gaohan
200 (98).jpg,gaohan
200 (194).jpg,gaohan
200 (97).jpg,gaohan
200 (13).jpg,gaohan
200 (134).jpg,gaohan
200 (188).jpg,gaohan
200 (187).jpg,gaohan
200 (41).jpg,gaohan
200 (36).jpg,gaohan
200 (32).jpg,gaohan
200 (93).jpg,gaohan
200 (107).jpg,gaohan
