切割后的数据集大小,姿势识别后的数据集大小,姿势识别率,姿势识别时间,人脸匹配时间
8745845,14876244,0.6960426209158874,17.08611011505127,24.678245306015015
1 (68)_1.jpg,gaohan
1 (155)_0.jpg,gaohan
1 (80)_0.jpg,gaohan
1 (99)_1.jpg,gaohan
1 (65)_0.jpg,gaohan
1 (57)_0.jpg,gaohan
1 (104)_0.jpg,gaohan
1 (78)_0.jpg,gaohan
1 (150)_1.jpg,gaohan
1 (86)_0.jpg,gaohan
1 (149)_2.jpg,gaohan
1 (39)_0.jpg,gaohan
1 (170)_3.jpg,gaohan
1 (110)_0.jpg,gaohan
1 (89)_1.jpg,gaohan
1 (100)_1.jpg,gaohan
1 (54)_0.jpg,gaohan
1 (63)_0.jpg,gaohan
1 (91)_2.jpg,gaohan
1 (90)_2.jpg,gaohan
1 (56)_0.jpg,gaohan
1 (157)_0.jpg,gaohan
1 (119)_1.jpg,gaohan
1 (47)_0.jpg,gaohan
1 (105)_1.jpg,gaohan
1 (76)_0.jpg,gaohan
1 (166)_3.jpg,gaohan
1 (171)_3.jpg,gaohan
1 (158)_1.jpg,gaohan
1 (154)_1.jpg,gaohan
1 (89)_2.jpg,gaohan
1 (152)_1.jpg,gaohan
1 (41)_0.jpg,gaohan
1 (165)_3.jpg,gaohan
1 (111)_0.jpg,gaohan
1 (180)_2.jpg,gaohan
1 (60)_0.jpg,gaohan
1 (169)_3.jpg,gaohan
1 (67)_1.jpg,gaohan
1 (61)_0.jpg,gaohan
1 (45)_0.jpg,gaohan
1 (148)_2.jpg,gaohan
1 (115)_1.jpg,gaohan
1 (43)_0.jpg,gaohan
1 (164)_3.jpg,gaohan
1 (94)_2.jpg,gaohan
1 (198)_0.jpg,gaohan
1 (73)_0.jpg,gaohan
1 (104)_1.jpg,gaohan
1 (156)_0.jpg,gaohan
1 (49)_0.jpg,gaohan
1 (184)_0.jpg,gaohan
1 (95)_3.jpg,gaohan
1 (96)_2.jpg,gaohan
1 (108)_0.jpg,gaohan
1 (92)_2.jpg,gaohan
1 (93)_3.jpg,gaohan
1 (58)_0.jpg,gaohan
1 (92)_3.jpg,gaohan
1 (88)_1.jpg,gaohan
1 (168)_3.jpg,gaohan
1 (112)_0.jpg,gaohan
1 (161)_2.jpg,gaohan
1 (72)_1.jpg,gaohan
1 (71)_1.jpg,gaohan
1 (103)_1.jpg,gaohan
1 (106)_2.jpg,gaohan
1 (109)_0.jpg,gaohan
1 (151)_2.jpg,gaohan
1 (159)_2.jpg,gaohan
1 (99)_2.jpg,gaohan
1 (75)_0.jpg,gaohan
1 (85)_0.jpg,gaohan
1 (79)_0.jpg,gaohan
1 (46)_0.jpg,gaohan
1 (81)_0.jpg,gaohan
1 (66)_0.jpg,gaohan
1 (74)_0.jpg,gaohan
1 (105)_0.jpg,gaohan
1 (101)_0.jpg,gaohan
1 (97)_1.jpg,gaohan
1 (59)_0.jpg,gaohan
1 (163)_2.jpg,gaohan
1 (62)_0.jpg,gaohan
1 (88)_0.jpg,gaohan
1 (96)_3.jpg,gaohan
1 (101)_2.jpg,gaohan
1 (70)_1.jpg,gaohan
1 (167)_3.jpg,gaohan
1 (113)_1.jpg,gaohan
1 (48)_0.jpg,gaohan
1 (98)_2.jpg,gaohan
1 (84)_0.jpg,gaohan
1 (95)_2.jpg,gaohan
1 (34)_1.jpg,gaohan
1 (69)_1.jpg,gaohan
1 (64)_0.jpg,gaohan
1 (114)_1.jpg,gaohan
1 (160)_2.jpg,gaohan
1 (87)_0.jpg,gaohan
1 (91)_3.jpg,gaohan
1 (90)_1.jpg,gaohan
1 (100)_2.jpg,gaohan
1 (97)_3.jpg,gaohan
1 (49)_1.jpg,gaohan
1 (55)_0.jpg,gaohan
1 (94)_3.jpg,gaohan
1 (82)_0.jpg,gaohan
1 (93)_2.jpg,gaohan
1 (162)_2.jpg,gaohan
1 (83)_0.jpg,gaohan
1 (102)_1.jpg,gaohan
1 (106)_1.jpg,gaohan
1 (77)_0.jpg,gaohan
1 (153)_1.jpg,gaohan
1 (107)_0.jpg,gaohan
1 (98)_1.jpg,gaohan
