切割后的数据集大小,姿势识别后的数据集大小,姿势识别率,姿势识别时间,人脸匹配时间
111416113,73236047,0.3000100548119362,164.68707394599915,97.47525477409363
1500 (59)_1.jpg,unknown
1500 (1196)_3.jpg,gaohan
1500 (365)_1.jpg,unknown
1500 (1470)_2.jpg,gaohan
1500 (145)_2.jpg,gaohan
1500 (1182)_2.jpg,gaohan
1500 (1291)_1.jpg,gaohan
1500 (504)_0.jpg,gaohan
1500 (1048)_2.jpg,gaohan
1500 (497)_1.jpg,gaohan
1500 (247)_1.jpg,gaohan
1500 (598)_1.jpg,gaohan
1500 (268)_0.jpg,gaohan
1500 (1205)_2.jpg,gaohan
1500 (38)_0.jpg,gaohan
1500 (924)_4.jpg,gaohan
1500 (505)_0.jpg,gaohan
1500 (1241)_0.jpg,gaohan
1500 (1198)_2.jpg,gaohan
1500 (248)_2.jpg,gaohan
1500 (1181)_2.jpg,gaohan
1500 (1315)_0.jpg,gaohan
1500 (1402)_0.jpg,gaohan
1500 (674)_3.jpg,gaohan
1500 (382)_0.jpg,gaohan
1500 (362)_1.jpg,unknown
1500 (1151)_0.jpg,gaohan
1500 (442)_2.jpg,gaohan
1500 (601)_1.jpg,gaohan
1500 (949)_2.jpg,unknown
1500 (1197)_0.jpg,gaohan
1500 (863)_2.jpg,gaohan
1500 (31)_1.jpg,gaohan
1500 (1161)_1.jpg,gaohan
1500 (866)_1.jpg,gaohan
1500 (674)_1.jpg,gaohan
1500 (1252)_1.jpg,gaohan
1500 (854)_0.jpg,gaohan
1500 (1207)_1.jpg,gaohan
1500 (1462)_3.jpg,gaohan
1500 (1362)_0.jpg,gaohan
1500 (765)_2.jpg,gaohan
1500 (1038)_2.jpg,gaohan
1500 (1142)_2.jpg,gaohan
1500 (39)_1.jpg,gaohan
1500 (727)_1.jpg,gaohan
1500 (1254)_1.jpg,gaohan
1500 (1222)_2.jpg,gaohan
1500 (139)_1.jpg,gaohan
1500 (73)_1.jpg,unknown
1500 (140)_0.jpg,gaohan
1500 (539)_1.jpg,gaohan
1500 (935)_0.jpg,gaohan
1500 (1237)_1.jpg,gaohan
1500 (1490)_0.jpg,gaohan
1500 (30)_1.jpg,gaohan
1500 (245)_2.jpg,gaohan
1500 (445)_2.jpg,gaohan
1500 (946)_1.jpg,gaohan
1500 (354)_0.jpg,gaohan
1500 (852)_1.jpg,gaohan
1500 (643)_2.jpg,gaohan
1500 (1185)_1.jpg,gaohan
1500 (869)_0.jpg,gaohan
1500 (1238)_0.jpg,gaohan
1500 (1476)_1.jpg,gaohan
1500 (56)_3.jpg,unknown
1500 (1299)_0.jpg,gaohan
1500 (918)_2.jpg,gaohan
1500 (1160)_1.jpg,gaohan
1500 (1141)_1.jpg,gaohan
1500 (920)_0.jpg,gaohan
1500 (1204)_3.jpg,gaohan
1500 (411)_3.jpg,gaohan
1500 (1307)_1.jpg,gaohan
1500 (348)_1.jpg,gaohan
1500 (1261)_0.jpg,gaohan
1500 (411)_0.jpg,gaohan
1500 (1046)_2.jpg,gaohan
1500 (1154)_2.jpg,gaohan
1500 (1290)_0.jpg,gaohan
1500 (674)_2.jpg,gaohan
1500 (1148)_1.jpg,gaohan
